"MB-5541"	"MB-0120"	"MB-4685"	"MB-4708"	"MB-4770"	"MB-4665"	"MB-4627"	"MB-5195"	"MB-4710"	"MB-4735"	"MB-4858"	"MB-4718"	"MB-4672"	"MB-4706"	"MB-4800"	"MB-5495"	"MB-5115"	"MB-5549"	"MB-5281"	"MB-4825"	"MB-5253"	"MB-4729"	"MB-4618"	"MB-4796"	"MB-4886"	"MB-5045"	"MB-4674"	"MB-5074"	"MB-4633"	"MB-5189"	"MB-4911"	"MB-4869"	"MB-4887"	"MB-4862"	"MB-5273"	"MB-5145"	"MB-4704"	"MB-5183"	"MB-5338"	"MB-4670"	"MB-5232"	"MB-4173"	"MB-4655"	"MB-4691"	"MB-5126"	"MB-4667"	"MB-4694"	"MB-4871"	"MB-4797"	"MB-4888"	"MB-4900"	"MB-5011"	"MB-5120"	"MB-4732"	"MB-5341"	"MB-4719"	"MB-4642"	"MB-5233"	"MB-4698"	"MB-5238"	"MB-4993"	"MB-4937"	"MB-5519"	"MB-0466"	"MB-4716"	"MB-4855"	"MB-4671"	"MB-5001"	"MB-5305"	"MB-4867"	"MB-4701"	"MB-4929"	"MB-5315"	"MB-4682"	"MB-5097"	"MB-4599"	"MB-5256"	"MB-4894"	"MB-5013"	"MB-4616"	"MB-5084"	"MB-4661"	"MB-4866"	"MB-4741"	"MB-4644"	"MB-4758"	"MB-4764"	"MB-5201"	"MB-4981"	"MB-4721"	"MB-5041"	"MB-4686"	"MB-5244"	"MB-5004"	"MB-5185"	"MB-5119"	"MB-4977"	"MB-4702"	"MB-4986"	"MB-0180"	"MB-4634"	"MB-4688"	"MB-4003"	"MB-5197"	"MB-4906"	"MB-0166"	"MB-4935"	"MB-0869"	"MB-4999"	"MB-4233"	"MB-4941"	"MB-5017"	"MB-4154"	"MB-4762"	"MB-5116"	"MB-5287"	"MB-4737"	"MB-4641"	"MB-0408"	"MB-4745"
"ILMN_1770612"	10.0105031602512	6.39621726222601	7.25529754265611	6.00752073239742	6.77839683058884	13.8566548837928	7.19734828408699	5.87280839817861	9.53607489272709	9.8835838315463	7.29800313589323	8.78112590316044	12.6809938962818	6.21792377748314	7.85544237074715	7.5513935998748	10.3202733462574	8.81810325574003	7.70650800097893	5.91099959980447	7.38760853793939	9.96482949514751	5.80578651733615	5.98892065361366	6.00263453954295	6.49726740052563	6.48192605172715	8.01741312739123	6.40085252451854	9.46679246875851	11.2840061206704	6.49406901190323	8.47764606952807	6.42662974418409	5.30350993851691	12.3197166027707	8.43564804155275	6.77764747744661	5.46968968703549	6.57163286797937	11.8326999032575	5.55505087302878	8.84722388356368	11.401717119538	9.29887241753407	8.11352647514741	7.6287793452175	11.7031878505314	6.34716503114454	9.04963565914829	6.07207264501011	6.95409798679086	8.18756939720475	8.30762420844765	6.19025759489908	6.19664801573448	5.82074908552402	7.46288370325332	8.70978420766414	9.9803977110869	6.88445555579075	7.27148999463113	5.5658464924462	6.57714355543736	5.80352676462815	6.24379350035538	6.54790247626627	8.83749338939567	9.10541224583347	8.80762522248797	7.6104639028974	6.50660532927978	10.5282593707502	7.31034969331543	7.2195738762805	9.05130934827179	8.60716538144862	7.02562280893709	12.4223302321382	5.36678395873464	8.48503499592595	8.74579380929026	9.09318278045243	5.42125587944374	6.62723138980047	11.640767448425	10.7921587582188	10.716924637796	11.7232937611546	6.71750246288256	5.89687851087065	9.09771847809675	5.95607318631046	6.82503033887489	5.58092220260991	7.23072187628884	6.43439690217264	6.07943677461208	8.03330734516037	7.295944069063	7.91877843692874	7.17764647326661	7.64647544229203	6.52052740295224	7.87337132136002	7.00362707378744	6.20372615689828	8.95581000446371	8.07564404398275	6.31188295041819	7.70100116835465	6.65086684682313	5.74379189338059	6.88180875704925	7.00978957547587	7.93132395670278	5.97751231577013	8.8658916656535	7.40824553603363	6.98120673991419
"ILMN_1797519"	6.4007199403769	5.13634073931036	5.3171881738803	5.40248388691812	5.40774302655736	5.27181987609335	5.73160861290796	5.1928040481246	5.52127961007882	5.26711733671863	5.53423813036469	5.74710962578246	5.18006787483917	5.57438863475739	5.41758890113422	7.32377935679385	5.64807605200491	5.34596740361267	5.6041394771054	5.18616985086817	5.58419483279853	6.32335984463616	5.12214172125034	5.42544879680851	6.24994898657597	5.34801594372571	5.16826339469944	5.607175441038	4.9798122498924	5.27723339399848	5.29414359270674	5.18576532793609	5.47743692519443	5.07509281089137	5.31301574178738	7.53686681792422	5.39364203120687	5.4857112645393	5.37775542997666	5.48819431413057	5.39727203347022	5.43068371629819	5.07143085141999	5.42913138755302	5.46611749060696	5.24326496889967	5.31679164688966	5.57613913843514	5.51684032279943	5.301577238991	5.52606935043636	5.70807835507985	5.83985601743306	5.81280340731667	5.14549885387813	5.4030093947129	5.47966453570559	5.18889270597905	5.40051745874238	6.80388371658865	5.53469980309043	5.30264483489642	4.89236708498189	5.09736138272969	5.5167604834661	5.59417896002573	5.13940106273245	5.65656318979676	5.12711918116727	5.22900341759991	5.66521708743163	7.75076078832329	5.17458018198604	5.25201057837337	5.64835871405548	5.41924780965517	5.43453947069034	5.15672918583448	5.07271071606237	5.10803205529932	5.86097555592419	5.57138649847425	5.47712118087125	5.61024864469142	5.28065641436086	5.26003953284927	5.69940470880673	5.3179409303996	5.11157053894615	5.5471061683593	9.38704448216086	5.35186960618172	5.06260118033217	5.26750359293774	5.29968480848995	6.42002865900186	5.37447150852437	5.32953278696796	5.55041709677648	5.11916707450826	5.16673410742518	5.38572876993446	5.40183197324318	5.93960106025683	5.31573934616084	5.42391024678767	11.1939527233048	8.16436807458762	5.62094511335398	5.11821410182744	5.38682476808047	5.43870741159829	5.33053952538459	5.31932680798855	5.39978720115069	5.4700171197368	5.09371500647071	5.33030396877635	5.20235896310499	6.00915544627262
"ILMN_2304495"	12.1020776443009	9.25738308379877	10.5042270181311	10.6273262781791	10.6244296497043	5.53555604538933	9.42485705452641	12.5294307900974	7.73232997476571	9.47316164288853	13.8366912236114	9.21973797731356	6.62506871840313	5.53140242392067	10.0882088797026	10.6604010873772	11.1403176027213	8.77445267220256	6.31497886192644	9.16313135572225	9.88936502341581	14.3861300257414	5.34676447563876	5.7684867908841	14.3676873294305	11.3412786989875	9.92462597196994	10.488812444155	8.05078694750407	5.81482155895283	10.9829457942042	8.84494380560443	8.1687830085096	7.86038314963817	5.34989247793467	9.98489486742989	8.32676654308969	8.04225509085421	5.35143689637929	9.71965975207515	9.98749057732235	5.82741985338694	8.33586125030719	5.89244997131719	9.92006282808753	6.20413131825262	6.38049090155655	7.6686277775669	7.01687707826058	8.23461923863762	6.82979567870567	7.79866139422952	14.1130698444548	7.91382441865589	5.55764243844568	9.88613481095005	5.71126406220042	11.5768397113516	8.61352111772268	12.6879250059532	6.05352668620972	6.45886482857935	9.71193373886173	6.19094223329072	7.78445446346797	5.63920896321039	5.39097845363416	6.15561149269299	11.4550206262918	7.44291849776675	9.2601210264263	14.2386703480169	11.549658467028	10.9925029808642	6.15603942739286	10.8852541319093	9.70337183281852	9.62226712995723	7.19694207645164	10.2559774554306	10.8166256725588	9.09686298095068	8.41253870200086	6.25934227067797	11.4522451212154	7.80568659711304	10.3521760267426	6.465571104277	9.70878653067133	8.37298366389706	8.34723440367099	7.23319697243111	10.1575207810106	9.65509429092768	5.43732356646117	10.1279763129311	9.589992756669	9.65730963121482	9.21543548134709	7.87776864259972	9.60385303555221	7.94385838002884	8.74946714863307	6.9258228433959	6.84062825254424	9.0341807435885	14.0732096610919	9.07886904420542	7.62884254253668	5.44074780592954	11.1286423244949	8.03215388301686	6.86498531464244	9.94864745735632	5.90495730135638	10.0626879551105	5.39222566888495	9.41807234121518	6.82865111745948	14.2386703480169
"ILMN_1693192"	7.27624336112716	5.37069309331399	5.28460534984728	5.51976065401093	6.08503837957239	5.49872536201617	5.63977379440147	5.47858271381573	6.54531306557099	5.25488513940001	5.71282843507097	5.57675600764825	5.54571958111631	5.59359370912016	5.48382248808645	5.73406669392576	5.42797281728835	5.43185720203305	5.47834697344125	5.11294375780479	5.60873724960519	5.58150807934431	5.44721439805855	5.16202121020759	7.36485277493393	6.454525392688	5.35364682354964	5.32959705027463	5.6156521982112	5.61178001173482	6.620719877215	5.27504176788661	5.73064483895016	5.37725634318565	5.41703247093558	7.90892454053712	6.3598369540446	5.39237173266498	5.84604977852432	5.5280875722338	12.1444951678032	5.365842191296	5.35754297383142	5.19262999159448	5.43143027234001	5.15949102864167	10.6334872004582	11.5232567002707	5.44620991548264	6.10723479207209	5.33817364273467	5.39206260527147	5.32706228899528	6.24996731338631	5.5412997717285	5.51410022610517	5.36103789875341	5.53540079525904	5.33295557718729	8.34753857260756	5.58742098499318	6.72517894299514	5.20712535421971	5.49684914113341	5.47271804216052	5.31608731985546	5.64537712249809	5.60659765803507	5.39880399187623	5.62122494474264	5.63603227033914	5.0955536256026	5.74690405552211	5.28326034064486	6.43139786072299	5.42023634436123	5.27203052678346	5.34861370480102	5.54326678836611	5.27316147479089	5.63990484253351	5.42943184000608	5.4897997644229	5.67369213136346	5.30686350371279	5.94428084285868	5.47255080687328	5.20203870790422	5.37135150190569	5.33280232884639	5.27257111083029	5.84075242239104	5.29074337845625	5.40228629958693	5.8208220389314	5.63692281756616	5.17023424670667	5.42743454573893	5.65783114400726	5.26346960808676	5.58250250443273	5.41129250550248	5.36252892820742	5.80089138341488	5.56512930536543	5.08117896495192	8.5247591828282	8.24680383712829	5.93144034895265	5.44848570176227	5.57244680485762	5.3195715086305	5.49881339269702	5.59433602670382	5.2189580748141	5.51869743350296	5.34841361494352	5.5623255987104	5.37583690676893	5.42265628402027
"ILMN_2165753"	9.91690365440027	10.0867090353112	7.79570515228354	5.36730269253067	11.4384151168038	10.898146349132	8.45043458852283	10.677146318427	10.5020933842997	11.5084882801802	9.36918204563174	8.96648324055804	9.26993333789092	5.56862742297786	5.9200382469961	10.2974415902233	10.4996358162136	10.180957573272	9.66253009510194	5.16484614028191	10.4953111164352	7.8902561933925	10.852998293014	5.7305943285215	9.91838424272301	12.5184166409083	9.83495039154149	9.36918551230133	9.75326504195064	10.5822777536703	5.479699789956	9.66437586184038	10.0880115280639	10.1324745053265	10.9864605914753	10.9995167271497	8.8742451108742	5.68830703486292	11.0936964365584	9.99832595148419	5.52990806235589	10.2127990119952	9.21921894499367	9.98933133872001	10.9419811319238	10.2668256491939	11.6766669079273	8.3724063703902	8.97475878723866	5.60910901045787	5.59778355788348	10.5220358519782	10.5237145729111	9.50271303815798	8.720100641473	5.57631576590673	9.46676065260219	8.99742402792959	10.2366983121728	10.2394023646911	10.1946321717205	5.55373074384407	8.70986690521584	8.95094086521551	5.11154213350463	8.8723154216469	8.386356944241	5.16079621193406	8.47948234675836	5.49461983218202	8.44858523479496	9.58589136316462	9.91913739390278	11.2966034795471	11.0302232799497	7.46297636192949	5.50343413419422	10.438900754064	11.0367697782637	5.39497651508426	10.3016406877046	8.95140294024404	10.1894826078673	5.85234262604085	7.85017248918158	5.53084078330663	10.6610126495021	9.02021277708414	9.68471124720115	9.37556435574878	12.3451834209892	9.81456331484781	8.52224599112373	9.09120063965056	9.59443145076684	10.8406459616555	5.49757550619607	11.1809983039346	8.22380456376538	5.12975976674023	9.12836572266222	11.6186114607003	10.644240053262	5.11977240753954	8.86993882188242	9.26161385803252	5.3558582441679	12.0126266123767	9.22795219508189	5.09183323336549	5.52948908035634	5.31727788263365	5.60235233361148	9.11408577278539	9.37576552980878	9.56389241432781	10.693278160561	9.3305373788851	10.7705359448897	5.59073159635101
"ILMN_2066060"	10.1161114729555	5.9262209902439	5.97288188808507	7.9464116172065	10.9782656268002	6.7501854612143	8.99916212293236	8.6293152744554	8.89147578146514	8.83862441195149	6.1935195559841	9.34232294075052	5.63305792496506	9.15988292889028	5.59199643944439	9.58220529580534	9.23894633726265	8.60857033366083	5.29120332655453	6.25365678489451	8.94356037830792	5.43321530339429	9.48457425290009	6.33927355503093	6.55167332510506	8.62308311148861	10.0438906290713	5.45392052493102	10.2516770697581	7.21737499214896	9.90466301596045	6.09275248061286	6.81906887649633	7.00968762163874	10.1012751474529	7.63538944386632	6.68286537173374	7.3408793893855	7.47695867768326	9.78755362784648	7.872021702934	8.48875943224436	7.98498378454458	6.7829140365911	6.87184186484487	10.4397781329769	9.26978731882672	5.54251223842045	7.28989709028837	6.48831796817318	6.61673664290608	5.23673753427814	6.23712437895423	6.42541717115545	6.46315237948228	6.36876443782266	6.91296099140212	6.16696044672744	10.0118471400735	5.74024957841588	7.48187825548736	9.22042340499569	9.05130254039422	10.2171799847993	6.73773202063976	6.104149689573	9.52234444859138	6.9161940746696	8.72834147447835	7.72944613475864	6.68633542964937	5.42743856727685	10.571779480481	6.9776890781746	11.9181396999173	6.34022506434937	9.2603357796973	9.38781304482383	8.74564448264439	8.41559916643958	11.0411983276027	9.0698770196923	5.51047467818815	8.24700745649279	5.96446405875319	8.78078532520503	10.4798723316592	8.1209465255527	9.1601668237913	5.65934918524589	12.3451473037089	6.03935390082022	7.42724033604633	8.59711819683666	7.40203624749776	5.44700472385859	8.08775390409038	11.9395208065331	7.15726935808669	9.19840546234817	7.42377911396706	7.89256434642969	6.61593529168241	6.97877090864743	5.59626362459856	9.34092509801302	7.94348555301607	10.8896261956726	6.7425742922085	8.74598238247303	5.25241227966099	5.93376004074876	7.33747543272762	5.50187330038663	8.28571903453991	9.78009221665986	7.1181456552011	7.07380334507233	10.8405941719333	9.93533112240737
"ILMN_2234697"	6.13562169647977	5.04524893655641	10.5533181198302	5.33891104910374	5.62637522906635	12.4376109469469	5.97202916767967	5.17716852187242	7.62652162462896	5.52384877503713	5.8580650065577	7.42435222499405	11.0627352681414	5.38388900760993	6.66677432941165	5.52792142937273	6.16456794388208	5.13483372068375	5.34218151566819	9.15749010235718	5.43110548269209	7.08793709520366	5.01801883911534	5.57265198010407	5.11956280903653	5.38004346221789	11.6600590609647	8.37966794862569	5.36990431894017	10.0604422833236	4.95697136523371	5.50320036128345	5.59078187462997	8.07688074373785	12.1809867200176	5.82723303419308	7.45553824441733	5.22157349536616	5.6091569283827	5.26076740182039	5.12115433216921	4.98571367754587	5.38076601279623	11.5508762427532	5.63294681666464	5.43303759453463	6.40133036841363	5.56567446472823	5.59769715654929	5.73092956877235	5.85843742171501	5.45433157563984	5.2434095594805	5.62245671561587	12.075994278006	5.07795758617861	6.55480394653876	5.05483576032634	5.5672623638997	6.95349438687453	5.35917505207008	5.24394170575276	5.13957742484862	5.79068751143172	8.88339938700082	6.50105937713564	5.33243313399362	11.7021478264402	5.57829176521173	5.34120280208911	10.7041704291815	5.40017981954399	5.67384037520989	5.33372353389491	5.5693453259648	5.27758543902587	10.7367970214609	5.32770351750123	13.0871666922378	5.45777798374843	8.87042471229931	5.25785291955237	7.13111220645891	10.0713603909003	7.46572849694412	5.56771880815868	5.66086035692847	9.27272684328445	5.55437743657613	6.21893644268049	5.64101055911237	5.51761579751369	13.422204463186	5.72136122311769	5.60047536132781	7.43313033439536	5.46626212015874	9.88655505371912	5.72083558422171	6.69510053424753	6.04012388656523	5.74297266646809	5.50644383931021	10.3218090786096	11.6954859481374	11.6872753368963	5.24890621546867	7.17512979395029	12.194386392752	11.6119916573703	5.18411043388646	10.3569811585152	5.57076387052608	5.71952040401906	8.47248598236152	5.09886655400153	5.40501467228968	5.39979499190733	9.8441142659892	5.7936892565148
"ILMN_1666845"	8.65319230908012	7.75528559061347	5.97814940035682	5.90414599182013	6.60334544926648	7.80007570022886	8.37384027426383	8.42816969892446	8.99330063358977	9.14043924951053	7.25987080352683	9.51074275425463	8.15332358810076	7.34481628074663	8.53863585956056	9.37869600054419	9.67645425768351	7.1877620900581	7.65020774674081	6.42826716322717	7.99112692818173	9.17609675256246	6.06203579079485	5.97766903512308	8.65682478869006	9.24253458624491	5.75839695963866	5.52864003802924	8.33946252804038	6.69013527869183	12.3149295282472	8.50991124987341	8.75582999977051	6.48477279512442	6.2213901388097	11.3553493699461	9.76962889251451	5.69588635058285	7.77673055507223	7.19256274559315	11.876764251726	6.70657717364696	9.25867911005494	6.36407219026421	8.22132907076249	5.4501042755176	10.8492903364012	10.6586175807259	6.52749014687927	10.6648134298486	6.00029851702818	7.07624954086486	6.86860546208678	8.86901237145332	7.20129322880565	8.82079729803291	6.90329521427535	5.38893770529842	8.21779012128771	11.0867849865724	8.79997885643465	8.75133188360085	5.52881176513408	10.2361960648916	7.84429690720087	6.3412108442089	6.97578424312619	7.50273717101065	9.01755454259706	8.60086170993261	8.50244436073204	6.94986959124001	5.64498955917022	6.62956257284107	8.21254306666085	6.17949422435309	6.87526318090793	9.80960967303983	8.82476182101242	5.16330120556276	8.99770466676489	5.81223474929375	8.67668930539062	6.11102121598801	7.2382527785557	12.2946326203668	8.00612572901804	6.9942184877736	7.65694256914301	6.64678435019376	6.31622820405039	10.1048398195331	6.02288622710527	6.96466407450114	6.69396796092205	8.8539947427292	7.09861179972405	7.55438718657194	10.7970068574402	6.25415433645682	7.49423631444838	7.05528649947917	7.13235904361893	7.80751529505008	8.27783219211662	9.48201302323116	8.09764827269796	11.9921139682706	11.3821321644577	7.2221981927297	8.31583248333105	6.48779704559183	7.08439170342927	7.04100416704122	5.63959763780658	8.66818267219319	5.43029956345715	9.24103567145918	9.48093045675836	9.05084364738252
"ILMN_1688071"	6.83511232889579	8.91198982316749	6.489720019193	10.4299632587452	6.34871460517893	6.78017647279722	10.5477251663854	6.33725288234213	9.92468297381263	11.8360051417363	7.41963235031821	10.0664365554133	6.57741439899775	10.2263343586354	9.50506904084664	9.90512260617375	5.82355819638225	7.21416611670715	7.02578980411183	9.48974255309706	9.54326083714292	6.67175893719048	10.2284563399713	11.7833969480215	6.1063234624448	7.47296794895423	10.4745653261705	9.12837287730736	11.6761546901849	7.7235374093328	5.84937977416694	10.2114799625588	6.34221386472826	8.5113690121359	10.1650157026001	5.96568629959287	6.16209212799783	9.45851853581219	8.75970191879733	9.93329354805101	5.82691918497048	11.022239451957	8.24764687641503	8.0409039123883	5.90724720642971	6.12640703217419	5.93449137962917	6.05244670553612	7.48224372839305	6.16366091308026	6.59483321836791	10.4455533354511	8.16898469923665	5.47705847429611	9.6398798089377	11.3976674908682	9.99261162258665	10.8811342047795	8.54454112374974	6.28934988872436	6.64777998779581	8.3240398730197	10.708094040766	8.10741762708625	9.80748926209472	9.76639530426088	9.61718516886666	8.1443565612222	11.1161003731167	9.73145361615709	12.0472961972319	6.5128288331111	6.05726563934504	10.3210915369262	6.93439201079554	8.1783971582456	11.6777373814036	7.81303707648124	11.359201261001	11.3669355017706	10.2433794491311	9.9686494658496	5.91362658940251	10.1306080206961	9.40979884236845	5.74272502565776	10.4307471239891	11.7377499940459	9.01803326680502	10.3827188048489	6.6943985926781	9.45963813680055	11.3162928639639	8.363722382239	9.00437092730381	7.34300115864357	10.578339982113	8.57355135312426	8.00130864851957	11.5988295408627	8.53893046983291	6.96086693194648	5.84598785446208	9.13659782332026	10.2240169819689	8.75279100624831	5.80170009580916	5.91041063957062	8.83532688185074	8.85661190399256	9.64535816265746	6.50686809194547	6.73642605658648	9.7398471974317	9.36902692309679	9.15588137798868	8.91532018963745	11.3964706309789	6.25998873718574	5.90196811848802
"ILMN_2413816"	6.68739184815472	5.91476336887977	5.89350840704196	9.81070847990811	6.31891883143222	6.97173186755948	5.67916985319817	5.94678850044979	7.70628481063167	8.1870213613596	5.86621817471652	5.74049074599602	5.54099371933584	10.2038561709105	5.5198486954736	5.56031702089978	6.49668903260972	5.42672432280263	5.43270733710735	5.66775503109332	6.00934016631442	5.42021545646255	5.37322617156735	5.66136982025733	6.04532196854576	7.79979919878029	5.81395955879376	5.5497249585373	9.43372402009925	5.77662930012046	8.16004467619013	5.8124171883998	5.81833056006801	5.68111010656994	6.00891227781005	7.62440079126994	5.43383503444269	5.18660923258522	10.4537785327119	7.80310593153954	5.49307675153439	5.39313430295456	7.46009994778549	5.07992878553864	6.47759553422637	7.57678356160512	5.72115930215644	7.42824866303627	6.57213584511717	5.72349023798498	5.41625657897254	5.58096276414349	7.58798492063683	8.45511779708974	5.69954270012767	6.645182560104	7.14320874522252	7.46966901646208	7.18958858289982	5.54522970793588	5.84698514880869	7.81110192391617	5.86025041470556	5.74131947463683	5.62811896462901	5.31098246984616	5.51758235390054	5.63317557280689	5.29804038767064	5.47820566678445	5.40597854015583	5.61555179263538	5.53890921622743	5.42613418974487	6.6129093050875	5.54794591178196	6.72385349546283	8.86898106514086	7.10641940829684	6.22457535505505	5.91803342578719	5.5386695902047	5.4267700261577	5.56791002702397	5.50575891547616	6.51584352706133	7.41305623493989	12.445719192156	5.6109848345326	5.70881044309242	5.48724903401992	10.0972321811025	5.58363229273136	9.83797631177654	6.79903746634803	5.79037372359371	6.06334815565968	6.74219293285574	6.9289470540671	5.70028752378495	5.84410513260587	5.46644971163177	7.24034895837808	5.54343724068254	9.11093401130431	5.39119405784686	7.6789742723949	7.26320511344232	7.06361328127434	5.77387934624737	9.37115907491271	6.46762313742023	6.04496479624859	6.04373782449151	5.86223942038026	5.69664732920162	7.04327739745411	10.9068855712789	6.34264515211686	7.8664675767807
"ILMN_1688022"	6.28899627285218	5.57022670242458	5.59224064782142	5.47931711594642	5.38212554589134	5.51223124159048	5.40782650687259	5.59299597538742	5.15676454565252	11.1900563127011	5.71255602752849	5.53919115602795	6.49608951261748	5.56743995990649	5.52322540919929	5.16645547564163	5.47347522939466	5.79354221069179	5.44979976046115	6.30229214291911	5.96508690658306	5.64668690019954	8.16235721099403	6.22732315074249	5.35373358161553	5.25459367948464	6.1183746246412	5.62585786960484	9.95161505908498	7.49102725066095	5.51723592570268	5.72984493378132	5.75452152111609	5.36344178742023	5.3163717697066	5.13427253898225	5.35726726332715	5.81682498615703	5.53093972750915	6.07884890953412	5.02205726115799	8.85089397821967	5.97399122180545	5.49867153723874	5.51626642421561	5.31842739510751	5.25866381332713	5.45502609161209	5.71379336902123	5.19547639494075	5.3489037381542	5.28795202909851	5.38653243733763	5.40283368346096	5.29732902598932	4.96520394155247	5.42007742194806	5.58965084345505	5.71191735771501	5.27249352830105	5.2157987209913	5.32639775143395	6.1759306012413	5.38123416456055	5.70410765254395	5.45676685978237	5.90282127515432	5.51758008868983	5.47925222361069	5.40021248164331	5.3900597245859	5.74955677940888	5.30408727431179	5.27801799923469	5.31470916548162	5.66636501922138	6.15915826713409	5.19758815147975	7.24545416938481	11.1902979549879	6.21284956073833	10.8256758073974	5.8912772530823	6.72536848811781	5.57595817262327	5.43688188453897	5.24903343467151	7.50577842738732	5.47300880377022	5.55672358667053	5.36648177621194	5.31703048590081	5.73740382337546	5.78543973334261	5.42572393535492	5.41916845938578	5.4914594516896	5.15620006018541	5.77319818041359	8.10333411308865	5.51924179662787	5.60463078230809	5.33758028109731	7.19697474251035	5.55525056701622	5.90395678786957	5.47686319707548	5.23660595708648	5.79006334432295	8.73727884807142	5.18346951947563	5.49376504311644	5.24626036730178	6.41373120773077	8.28294361879911	5.23406569932488	5.29769438205819	7.3055476536477	6.04368276244592	5.19052619917
"ILMN_1779416"	8.11903960121036	7.30129091934159	9.74407580508434	7.62816975091316	5.99518995677615	12.6499078568	11.5118703219978	7.45090187442222	11.1534660308374	9.49397921265753	6.41375699733826	8.57593151042856	11.5439507603152	12.0951022784142	9.80651889325407	10.9251266761883	5.86485302222521	5.84047482957106	8.74945185546377	9.38439071388219	10.9859902013106	8.0673936602896	9.13678074715344	9.82323267490617	6.50780973278672	7.42925609394964	12.0547940680288	10.3979104243082	11.5937041945242	11.4818051690513	5.68372707883848	12.859088111039	9.03577941682669	6.02437745666432	10.3032752131503	7.27769351133725	8.47574893674115	7.51326551061212	8.57882124221479	13.4244360091657	6.5248168670414	11.7251154800982	7.37407488279117	8.50927229433387	5.78209586408463	6.1366259736579	6.34532120132748	6.39628687923495	10.2300484431292	6.45378788226854	8.05465069028065	12.4377903981842	6.05108416521411	5.62603849913601	10.7953015342528	12.9092031665912	9.03538005274279	9.5622747017126	10.8652658375868	7.20284749220084	8.59324583134788	8.40058270077441	9.82875912961505	9.51696770809771	9.86809809461481	10.1538977371583	12.5370196897788	9.18642586186297	9.93479907999178	11.338935262417	7.82109908507673	6.15653772288308	6.68993313302688	8.9312276946438	7.95784616847063	9.30380127346757	10.9814981710935	7.71924122052073	12.5999578064856	10.8848226556607	9.20627907868628	11.4237514634902	9.96949869296344	10.7070449685205	8.47345620968365	6.4417878742415	10.7300945984453	10.5022610648126	10.2799228391689	10.7193141330346	6.0038584887467	11.5996435838892	9.75544411097833	10.1718896108395	10.4505404167855	7.39457756079956	8.99373701124113	6.41420152767837	10.0479327645323	8.77761215678794	9.23517319150647	8.77541595359336	7.04310012278954	8.6621298965306	10.5667209607937	10.856550562653	6.23764639126896	5.54545517685213	9.14096777406517	9.88546079594279	8.23482857637432	8.20808570360115	8.80348603762574	9.50385192101425	11.6781323640573	9.87419330186331	9.89824187983162	12.1524771478883	10.2301108201235	6.49862002979124
"ILMN_2066088"	6.25490663376452	10.5840623590471	10.4456676803903	11.0057575850243	5.6460437346265	10.8755989555744	10.0210837429405	9.81988972790603	12.2087887199771	9.98454797250641	8.78435420468316	9.38514015589976	9.44243999149106	8.48266796361802	10.0328950006888	6.74449716670723	5.45707488237617	5.60561076458154	11.6056620958184	6.13174726890595	6.92513662171625	9.98946254375836	11.2339901754407	10.7956713200938	7.01904159251965	5.60371713796956	8.21351348170242	9.34376045909027	9.71246110113089	5.97151209404608	5.57992059588132	8.36546658145296	10.4217080380511	5.37268523717546	5.93692006477093	6.73906203595082	8.1234688886341	6.40142948397866	5.46327893035652	11.3756047030544	5.23356810722318	11.2760968642343	11.3527959683417	10.7959737796878	5.12503526440853	5.67921499102783	5.39314422107666	5.03896752704337	11.7931241475307	5.16929053567694	9.32825571525578	7.58690090929813	7.91180950666703	5.4648469227756	11.3247155066548	9.95799844968029	11.5180830166613	9.63690113343468	10.4515629934961	5.96560329606488	6.61789999846974	8.26651331180071	11.6002598390875	8.46206437623753	7.46534784150265	7.37494286466942	8.59277579727218	8.33391260649724	7.6047862867298	8.74765346610189	8.52930008048961	10.5530678025866	5.47971579280663	6.24780220378511	9.85843500768385	8.50295267377829	9.93252152585782	7.48862609212303	10.6908074535097	10.9075934100116	7.6084731686597	10.1121552060559	9.75770706564302	11.1327204316585	8.46391560307107	5.6155807731854	9.95160489310506	11.3411048580456	10.5374461028775	10.7251531009518	5.97539063892573	8.38980817512403	9.30406321623607	6.19014312147588	9.86263860451586	10.1451820997571	6.69315241518674	5.43942839307875	9.64622140640545	8.96401830435285	9.70737299341405	11.0130813293686	6.47542433131585	8.27031864412076	8.30005224303158	8.19501915417887	5.81767877028975	5.21851505061963	10.2931894373507	8.18123188196948	9.26929052001176	9.51251033506855	9.46487685553291	11.1135936594239	9.65988060614815	11.4448392161656	10.6750486562022	11.6185972453807	10.2597167111081	5.61036550581715
